,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
9466,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,COL13A1,ITGA1_ITGB1,0.47293732,0.0,0.22316626,0.75551397,0.94638383,0.06348232,0.8668342,0.0021914975516884876,0.0,0.01619409432140337,0.435784653797828
7861,Fibroblast_SN38_CAF,PDO_SN38_PDO,LAMA4,ITGA6_ITGB1,0.60944414,0.0,0.3651176,0.43948483,0.60686845,0.03782276,0.8927749,0.004205689206904515,0.0,0.04541728028297592,0.43585201188743145
8822,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL4A1,GP6,0.19416192,0.0,0.036545787,0.6202106,0.51915616,0.08986705,0.7248358,0.0,1.0,0.3998190764219686,0.43648525681856015
2769,Fibroblast_DMSO_CAF,PDO_SN38_PDO,LAMB2,ITGA6_ITGB4,0.60899067,0.0,0.37086934,0.27444577,0.28674445,0.052943487,0.8935208,0.003946742365223966,0.0,0.12542985516574076,0.43650961431569096
6176,Fibroblast_SN38_CAF,Fibroblast_DMSO_PDO_CAF,ANGPT1,ITGB1,1.0058241,0.0,0.53023934,0.7094245,0.9131187,0.052844334,0.90936935,0.0,1.0,0.14498721852899393,0.4366173778721976
10883,PDO_DMSO_PDO,Fibroblast_DMSO_CAF,BMP7,BMPR1A_BMPR2,0.6089418,0.0,0.36758167,0.07293075,0.04985267,0.025790904,0.89309645,0.003522764029520795,0.065,0.8452231022820693,0.43672893934166956
507,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,TIMP1,CD63,0.43130523,0.0,0.18568754,0.6769229,0.61425596,0.068799466,0.8558606,0.00204733801886202,0.0,0.04541728028297592,0.4369200018386734
1242,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,IL1RAPL1,PTPRS,0.47343385,0.0,0.2232656,0.59649044,0.67488736,0.046280008,0.8668599,0.002339163241680522,0.0,0.036222749064786036,0.4369200018386734
13400,PDO_SN38_PDO,Fibroblast_DMSO_PDO_CAF,ADAM10,CD44,0.87273204,0.0,0.55223143,0.2751097,0.48583764,0.015011101,0.9110301,0.0,1.0,1.0,0.4369411412884433
3431,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,COL1A2,ITGA2_ITGB1,0.60891336,0.0,0.37057185,0.596915,0.70890576,0.032658696,0.89348257,0.003829448264605322,0.0,0.04541728028297592,0.4371677757193963
14822,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,RELN,ITGA3_ITGB1,0.19956037,0.603,0.03658081,-0.0011390329,-0.038016364,0.013356929,0.7249313,0.0,1.0,1.0,0.4373993008019807
16014,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,SEMA4D,PLXNB2,0.62988013,0.0,0.3481626,0.20403437,0.3089705,0.04101817,0.89047766,0.0029138877348316703,0.0,0.20940518887834952,0.4375703848578326
3972,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,PAM,DPP4,0.94999164,0.0,0.5300447,0.3663364,0.52705604,0.022435581,0.9093542,0.0,1.0,1.0,0.43758892979577135
13323,PDO_SN38_PDO,Fibroblast_DMSO_CAF,LAMC1,ITGA3_ITGB1,0.6087762,0.0,0.35996154,0.30082476,0.49326035,0.033975758,0.8920923,0.003948826596821439,0.0,0.06491056018438489,0.4378264961025901
462,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,SLIT3,ROBO1,0.4842081,0.0,0.22367124,0.91524494,0.94558907,0.104942895,0.8669646,0.0023243468487011585,0.0,0.01619409432140337,0.43805756687425956
2549,Fibroblast_DMSO_CAF,PDO_SN38_PDO,ACTR2,LDLR,0.608711,0.022,0.33852616,0.06016958,0.028319776,0.024946515,0.8891014,0.0037460909815500995,0.0,1.0,0.4382659535707166
1376,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,SEMA4B,DCBLD2,0.64261794,0.0,0.31712353,0.3892308,0.37674442,0.02532028,0.8858405,0.002912448195772069,0.0,0.133296118160787,0.43828485886365126
14460,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,CALM1,KCNQ3,0.19591035,0.0,0.036591988,0.379938,0.2517376,0.07158798,0.72496176,0.0,1.0,0.9957913766409683,0.4383131689344413
713,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A1,ITGA1_ITGB1,0.9359802,0.0,0.5289474,1.0249102,1.2151818,0.05488984,0.90926874,0.0,1.0,0.07758168631522709,0.4385612662038811
14549,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,LAMB1,ITGA1,0.43084955,0.0,0.1798341,0.19690205,0.112304956,0.02370048,0.85387367,0.001962839751822666,0.0,0.545021104818326,0.43919735178879543
8688,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,THBS2,ITGA4,0.20246966,0.0,0.03660081,0.49500924,0.43697047,0.077179305,0.7249858,0.0,1.0,0.3998190764219686,0.4392268612384981
3984,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,SEMA3A,NRP1_PLXNA3,0.60842055,0.0,0.36213487,0.4254075,0.5714375,0.025348522,0.89238167,0.0038992581828376123,0.0,0.1321853233730103,0.4393656841592403
3238,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,PSAP,SORT1,0.9274422,0.0,0.52844256,0.5612996,0.71484256,0.052626714,0.90922934,0.0,1.0,0.23053110841518024,0.439534386124806
4971,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,COL4A1,ITGA3_ITGB1,0.19150896,0.0,0.036627196,0.1839813,0.11116348,0.020335881,0.72505766,0.0,1.0,1.0,0.44014037773670517
2451,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,NLGN1,NRXN3,0.62747836,0.0,0.36918852,0.7719759,0.8248393,0.069200754,0.89330447,0.0029040407402957393,0.0,0.01619409432140337,0.44025304945815785
12100,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRXN3,NLGN1,0.62747836,0.0,0.36918852,0.7719759,0.8248393,0.069200754,0.89330447,0.0029040407402957393,0.0,0.01619409432140337,0.44025304945815785
11341,PDO_DMSO_PDO,Fibroblast_SN38_PDO_CAF,FARP2,PLXNA3,0.60822916,0.0,0.35904357,0.34162092,0.5069604,0.040554754,0.8919693,0.0032144911672489966,0.0,0.04541728028297592,0.44046696749880093
4460,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,COL1A1,ITGA5,0.6081575,0.0,0.36532542,0.8302953,1.0066013,0.048742164,0.8928021,0.004005677306888249,0.0,0.02408473817785347,0.44068741049786386
15383,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,LRPAP1,LRP8,0.19419083,0.0,0.036758166,0.075129315,0.15421402,0.027743142,0.72541326,0.0,1.0,1.0,0.441053718451616
1275,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,LAMB1,ITGA1,0.6079723,0.0,0.34345245,0.44053048,0.48347357,0.04526387,0.88981164,0.006126027627868687,0.0,0.04541728028297592,0.4413491121587606
13697,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,ADAM10,NOTCH2,0.87030137,0.0,0.55021346,0.32398236,0.4935199,0.017539458,0.91088164,0.0,1.0,1.0,0.4414829726199756
14638,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3B,NRP2_PLXNA3,0.6378377,0.0,0.33727184,0.48750347,0.6858894,0.06590015,0.8889183,0.0029009798017124943,0.0,0.04541728028297592,0.4415081209028521
774,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,GAS6,AXL,0.4872887,0.0,0.22424434,0.4473478,0.42572787,0.036917396,0.8671121,0.0025581086380107878,0.0,0.04541728028297592,0.4418654990007489
1413,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,THBS2,ITGA3_ITGB1,0.19324987,0.068,0.036792267,0.072854675,-0.056128696,0.014399928,0.72550565,0.0,1.0,1.0,0.4419668834057816
10384,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO,LAMA4,ITGA6_ITGB1,0.607882,0.0,0.36296552,0.43632826,0.61703444,0.037599828,0.89249164,0.004219406904348548,0.0,0.04541728028297592,0.44245319047639037
1981,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,COL6A1,ITGA9_ITGB1,0.93494564,0.0,0.5257918,0.99218297,1.286092,0.099990994,0.9090216,0.0,1.0,0.002997311627341444,0.44245843725253575
14189,PDO_SN38_PDO,PDO_SN38_PDO,LAMB3,ITGA6_ITGB1,0.607847,0.0,0.36291727,0.11958641,0.34979516,0.046086747,0.89248526,0.003996361562019941,0.0,0.5200296979284703,0.4426741924728055
10608,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO_CAF,COL6A2,ITGA2_ITGB1,0.8962586,0.0,0.5256469,0.7665628,1.0428078,0.031480957,0.90901023,0.0,1.0,0.3320568072921318,0.4427837654289506
8660,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,SPARC,ENG,0.1963709,0.0,0.03679475,0.43289888,0.37771028,0.04913211,0.7255123,0.0,1.0,0.4340048250217228,0.44287987262175227
3214,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,NID1,PTPRF,0.60779047,0.0,0.32171366,0.5002012,0.49137568,0.07481172,0.8865651,0.003185633898141213,0.0,0.04541728028297592,0.4431163827988455
8586,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,LAMC1,ITGA2_ITGB1,0.6076717,0.0,0.36909515,0.2460295,0.22434223,0.022413436,0.8932924,0.0036584622264031873,0.0,0.2584857638651357,0.44333757112853156
3526,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,HGF,CD44,0.9814879,0.0,0.52536577,0.6213645,0.7409358,0.021003006,0.9089881,0.0,1.0,0.9429517909852615,0.4434346815145427
5866,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,COL6A1,ITGAV_ITGB8,0.6075834,0.0,0.36785004,0.58708787,0.66578186,0.03497345,0.89313126,0.0037506830889023116,0.0,0.04541728028297592,0.44355882156936133
12495,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,CALM1,GP6,0.19226895,0.0,0.036842335,0.3795205,0.25661933,0.057912014,0.725641,0.0,1.0,0.9697577249610584,0.4437926861220763
7275,Fibroblast_SN38_CAF,PDO_DMSO_PDO,FST,BMPR2,0.4746055,0.0,0.22486068,0.65283376,0.54611814,0.05289991,0.8672702,0.0016470273294580898,0.0,0.04541728028297592,0.4439704140193638
14491,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,COL17A1,ITGA2_ITGB1,0.6074259,0.0,0.36880288,0.392626,0.51726145,0.06680697,0.89325464,0.0036738916180131392,0.0,0.04541728028297592,0.44400150878452627
524,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,VCAN,ITGB1,1.066275,0.0,0.5252131,0.8646426,0.7872944,0.069186375,0.9089761,0.0,1.0,0.11774712719013246,0.4440859436710088
7908,Fibroblast_SN38_CAF,PDO_SN38_PDO,NRG1,ADGRL1,1.0351021,0.0,0.52472204,1.0768669,1.7411577,0.08983721,0.9089374,0.0,1.0,0.0016096812816258235,0.44441170443603295
13341,PDO_SN38_PDO,Fibroblast_DMSO_CAF,NECTIN3,CADM1,0.6073601,0.0,0.3588695,0.2949734,0.39103067,0.02852707,0.89194596,0.0035917366938328713,0.0,0.07152884210634719,0.4444444444444445
543,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,WNT5A,LRP5,0.19195545,1.0,0.036846876,0.13790351,-0.24723023,0.018563475,0.7256533,0.0,1.0,1.0,0.4447053239293012
13418,PDO_SN38_PDO,Fibroblast_DMSO_PDO_CAF,ANXA1,EGFR,0.86894274,0.0,0.6120814,0.5798291,1.1565996,0.055464573,0.91511303,0.0,1.0,0.19757085358835622,0.44473755161103967
4436,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,CALR,LRP1,1.1107846,0.0,0.5246912,0.31151694,0.4405417,0.019616319,0.90893495,0.0,1.0,1.0,0.4450634851601266
12122,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3B,NRP1_PLXNA3,0.4296637,0.0,0.18278857,0.091593646,0.021918863,0.023260802,0.8548873,0.002035088761136727,0.0,0.9750170512381866,0.44512171432685416
206,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,COL8A1,ITGA2_ITGB1,0.60697246,0.0,0.3682636,0.5851165,0.63170606,0.039097484,0.89318484,0.0032895976862752454,0.0,0.04541728028297592,0.4455528705400927
1808,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,RELN,ITGA3_ITGB1,0.19247125,0.812,0.036905598,-0.0001248084,-0.06337933,0.013475521,0.7258118,0.0,1.0,1.0,0.4456177860659726
14829,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,SEMA4D,MET,0.42961273,0.0,0.18416084,0.07769793,0.05741471,0.02581186,0.8553506,0.001675616452274753,0.0,0.8010883307983541,0.44569820343941274
1324,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,NCAM1,ROBO1,0.47464716,0.0,0.22522049,0.9293501,1.0321761,0.12243717,0.86736214,0.0020948171968517303,0.0,0.01619409432140337,0.44608284048581404
7258,Fibroblast_SN38_CAF,PDO_DMSO_PDO,COL6A2,CD44,0.6068332,0.0,0.3658136,0.1893204,0.19703019,0.010320541,0.892866,0.004235939754675092,0.0,1.0,0.44621867153130323
10736,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO_CAF,NID1,ITGAV,0.19472165,0.0,0.03693984,0.12424159,0.13312258,0.014667586,0.725904,0.0,1.0,1.0,0.4465300725546346
15081,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,ADAM10,MET,0.6067525,0.0,0.36801022,0.1569094,0.22653735,0.019836828,0.893152,0.0040257123191502495,0.0,0.42565159506305006,0.44666284941412
5512,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,COL6A1,ITGA2_ITGB1,0.8936176,0.0,0.523696,0.79951257,1.0826111,0.032330558,0.90885633,0.0,1.0,0.2663945758507236,0.44669444726046403
5720,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,VEGFA,EGFR,0.88866705,0.0,0.52367926,0.07031002,-0.08139521,0.011250124,0.908855,0.0,1.0,1.0,0.4470208983003135
3714,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TNC,ITGA5,0.42927912,0.0,0.18420315,0.6969787,0.73788905,0.048005797,0.8553649,0.0015622373739923084,0.0,0.02699301874615795,0.44723824546830204
2181,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,ADAM17,ITGB1,0.6064736,1.0,0.35048476,-0.016655236,-0.2662614,0.010525261,0.89080137,0.0037066715352534587,0.0,1.0,0.4473295820705784
13751,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,HSPG2,ITGA2,0.86808217,0.0,0.5625953,0.16821378,0.4067235,0.022701211,0.9117808,0.0,1.0,1.0,0.44734743546304445
8691,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,TIMP2,CD44,0.9809647,0.0,0.5236465,0.6388176,0.82092494,0.037189953,0.90885246,0.0,1.0,0.3998190764219686,0.44734743546304445
9224,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,GNAI2,LPAR3,0.19262111,0.0,0.036964554,0.38962877,0.4213645,0.057937592,0.72597057,0.0,1.0,0.3998190764219686,0.4474421834178302
6844,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,ACTR2,LDLR,0.42905176,1.0,0.18370569,-0.116171695,-0.36266074,0.013537553,0.85519755,0.0017256092770198145,0.0,1.0,0.44800976139986887
15078,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,ADAM10,CADM1,0.60629743,0.0,0.36746868,0.46159393,0.6834995,0.031602252,0.8930817,0.0036819118432747677,0.0,0.04541728028297592,0.4482194284971716
14663,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,LPP,1.2744048,0.0,0.40793318,0.23811562,0.1808503,0.015527921,0.8979678,0.0,1.0,1.0,0.4483541186781008
7021,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,GRN,TNFRSF1B,0.19291237,0.0,0.036988247,0.1776014,0.23560822,0.029591588,0.7260343,0.0,1.0,1.0,0.4483541186781008
6105,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,THBS1,LRP1,1.1659788,0.0,0.52289957,0.5701149,0.7455115,0.03016744,0.9087933,0.0,1.0,0.4137866038776975,0.4486544446254851
284,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,HLA-A,APLP2,0.6062118,0.0,0.36748567,0.23339517,0.10560584,0.02510907,0.89308393,0.0034017769303808457,0.0,0.5692453046311485,0.44866472437416505
14448,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,BMP7,ACVR1_ACVR2A,0.4820915,0.0,0.22566062,0.12768534,0.050079674,0.033593565,0.8674744,0.0025269228531429842,0.0,0.8249437539375355,0.4488789094974433
14450,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,BMP7,ACVR2A_BMPR1A,0.4820915,0.0,0.22566062,0.12768534,0.050079674,0.033593565,0.8674744,0.0025269228531429842,0.0,0.8249437539375355,0.4488789094974433
4697,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,ITGAV,0.88835144,0.0,0.5227929,0.30617777,0.43225747,0.02914665,0.9087848,0.0,1.0,0.4961933575386366,0.4489814118646881
6667,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,HLA-A,APLP2,0.4803899,0.0,0.2256896,0.07694839,0.058345377,0.0154206185,0.8674818,0.0021498382506274314,0.0,0.9975465775588582,0.4491689063607985
15564,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LAMC1,ITGA6_ITGB1,0.60599184,0.0,0.36156428,0.04388681,0.031683147,0.020307044,0.8923059,0.003996411449288406,0.0,1.0,0.44922169359140396
15565,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LAMC1,ITGA6_ITGB4,0.60599184,0.0,0.36156428,0.04388681,0.031683147,0.020307044,0.8923059,0.003996411449288406,0.0,1.0,0.44922169359140396
8196,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,LAMB2,ITGA9_ITGB1,0.19462317,1.0,0.0369942,-0.03984639,-0.1155819,0.0142068565,0.72605026,0.0,1.0,1.0,0.4492658783579862
12821,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,LAMB1,ITGA6_ITGB4,0.605714,0.0,0.36118573,0.054639213,0.06641573,0.026191548,0.8922556,0.004142865846077447,0.0,1.0,0.44989056906105085
12820,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO_CAF,LAMB1,ITGA6_ITGB1,0.605714,0.0,0.36118573,0.054639213,0.06641573,0.026191548,0.8922556,0.004142865846077447,0.0,1.0,0.44989056906105085
5633,Fibroblast_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,LRIG1,MET,0.6056651,0.0,0.3650567,0.21007648,0.40403014,0.025651831,0.89276695,0.003932043697358902,0.0,0.19504992722768444,0.45022521641694413
1497,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,BMP7,ACVR1_ACVR2A,0.1984352,1.0,0.03701619,-0.22268856,-0.6191492,0.0055105127,0.7261094,0.0,1.0,1.0,0.4506331887138946
1499,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,BMP7,ACVR2A_BMPR1A,0.1984352,1.0,0.03701619,-0.22268856,-0.6191492,0.0055105127,0.7261094,0.0,1.0,1.0,0.4506331887138946
6853,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,ADAM12,ITGB1,0.9632472,0.0,0.52094245,0.5317844,0.7530023,0.036048815,0.90863776,0.0,1.0,0.3998190764219686,0.45094501810807414
7580,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,LAMA4,ITGA6_ITGB1,0.6056402,0.0,0.3610851,0.43551934,0.5577893,0.037405033,0.8922422,0.00395023614927786,0.0,0.04541728028297592,0.45100660370682516
7581,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,LAMA4,ITGA6_ITGB4,0.6056402,0.0,0.3610851,0.43551934,0.5577893,0.037405033,0.8922422,0.00395023614927786,0.0,0.04541728028297592,0.45100660370682516
13020,PDO_DMSO_PDO_CAF,PDO_SN38_PDO,VEGFA,EGFR,0.8660108,0.0,0.5304718,0.052774403,0.07378036,0.011396049,0.9093874,0.0,1.0,1.0,0.4512725859489083
262,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,GAS6,AXL,0.4896404,0.0,0.22599575,0.45201746,0.30339333,0.037205733,0.8675597,0.002338067999346133,0.0,0.10622986079550638,0.45129984573331805
7850,Fibroblast_SN38_CAF,PDO_SN38_PDO,LAMA2,ITGA6_ITGB4,0.6055205,0.0,0.3666391,0.39876837,0.5433031,0.051841673,0.8929738,0.004387974004677744,0.0,0.04541728028297592,0.4515652033054304
12449,PDO_DMSO_PDO_CAF,Fibroblast_SN38_CAF,VEGFA,ITGAV,0.86593276,0.0,0.53026354,0.29808992,0.48406357,0.029563153,0.9093712,0.0,1.0,0.5311311251565021,0.4516002394466768
658,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL18A1,ITGB5,0.60531557,0.0,0.35068747,0.77639997,0.92718035,0.06522458,0.8908295,0.003657958546109285,0.0,0.01619409432140337,0.4517887518356995
15074,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,VEGFA,NRP2,0.895942,0.0,0.5205586,0.3674199,0.5425219,0.033411205,0.9086072,0.0,1.0,0.3998190764219686,0.4519279785655672
8031,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,CALM1,KCNN4,0.19326133,0.0,0.03703834,0.06978993,0.085759506,0.041516215,0.7261688,0.0,1.0,1.0,0.4520001041407088
11171,PDO_DMSO_PDO,Fibroblast_SN38_CAF,BMP7,ACTR2,0.4808441,0.0,0.22613044,0.105801284,0.18540666,0.030237647,0.8675939,0.002193449161773635,0.0,0.6023029649450052,0.45246536716461155
9423,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,ADAM2,ITGB1,0.96307063,0.0,0.5203771,0.2859605,0.4925475,0.021486916,0.9085927,0.0,1.0,1.0,0.4525837135234904
14973,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,LAMB1,ITGA1,0.47658277,0.0,0.22620659,0.2867471,0.3184938,0.029811949,0.8676133,0.002412801463411854,0.0,0.09115169446406707,0.45285437551800983
9192,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,DCN,MET,0.6047871,0.0,0.35932854,0.5466726,0.7530907,0.03632258,0.8920075,0.0038096951751092514,0.0,0.04541728028297592,0.4529074261165966
3261,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,SHANK1,ADGRL1,0.2057513,0.0,0.03704854,0.22707133,0.15859634,0.0454526,0.7261962,0.0,1.0,1.0,0.4529111617244238
9206,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,FN1,DPP4,0.9679292,0.0,0.52026105,0.62967956,0.8418237,0.02529418,0.9085834,0.0,1.0,0.7866010855694288,0.452911709290921
14509,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,GDF15,TGFBR2,0.49791306,0.918,0.22621909,0.03859335,-0.13452908,0.03102981,0.8676164,0.0023759544806649102,0.0,1.0,0.45304897373210945
13035,PDO_DMSO_PDO_CAF,PDO_SN38_PDO_CAF,ADAM10,TSPAN5,0.60460174,1.0,0.35047847,-0.038765002,-0.1701408,0.01001475,0.89080054,0.003663396483463759,1.0,1.0,0.4538034834873366
3073,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,EGF,EGFR_ERBB2,0.20498681,0.0,0.037052806,0.32396775,0.22444373,0.08251846,0.7262077,0.0,1.0,1.0,0.45382204384043173
6490,Fibroblast_SN38_CAF,Fibroblast_SN38_CAF,ADAM10,AXL,0.6045356,0.0,0.34388113,0.41270357,0.55344844,0.027268192,0.8898728,0.0033944201717327495,0.0,0.09020679909317257,0.45402765309889187
10495,Fibroblast_SN38_PDO_CAF,PDO_SN38_PDO,WNT5A,PTK7,0.19371113,0.0,0.037069242,0.2846802,0.31495988,0.03629914,0.7262518,0.0,1.0,0.6666138951326102,0.45473275051126344
14792,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,LGALS3BP,ITGB1,1.0026376,0.0,0.5194073,0.37031123,0.5736284,0.0222227,0.9085152,0.0,1.0,1.0,0.4548814776793018
12624,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO,AGRN,LRP4,0.604263,0.0,0.3642162,0.24821165,0.5358414,0.08018673,0.89265656,0.00413594217564891,0.0,0.12477793425414727,0.4549249526150607
2513,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,THBS2,NOTCH3,0.19389355,0.0,0.037071336,0.19031769,0.18881418,0.039575998,0.7262574,0.0,1.0,1.0,0.45564328175944907
11018,PDO_DMSO_PDO,Fibroblast_DMSO_PDO_CAF,ADAM10,CD44,0.86373544,0.0,0.528294,0.26474813,0.43392968,0.0143604195,0.9092178,0.0,1.0,1.0,0.45619636234684235
10109,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LAMA4,ITGA6_ITGB1,0.60407805,0.0,0.35895678,0.43236277,0.5679554,0.03718456,0.89195764,0.00396312395149164,0.0,0.04541728028297592,0.4563851837037037
10110,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,LAMA4,ITGA6_ITGB4,0.60407805,0.0,0.35895678,0.43236277,0.5679554,0.03718456,0.89195764,0.00396312395149164,0.0,0.04541728028297592,0.4563851837037037
14731,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,CD99,CD81,0.19267258,0.0,0.037100658,0.19364966,0.1843625,0.02836264,0.726336,0.0,1.0,1.0,0.4565536376075168
4401,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,ADAM2,ITGB1,0.9625681,0.0,0.51876795,0.28528255,0.50225246,0.021420473,0.908464,0.0,1.0,1.0,0.456854315544915
14044,PDO_SN38_PDO,PDO_DMSO_PDO_CAF,LAMB3,ITGA6_ITGB1,0.60404307,0.0,0.35890907,0.11562091,0.30071604,0.04557775,0.89195126,0.003753575113888286,0.0,0.5480696101985889,0.4570600215136127
14045,PDO_SN38_PDO,PDO_DMSO_PDO_CAF,LAMB3,ITGA6_ITGB4,0.60404307,0.0,0.35890907,0.11562091,0.30071604,0.04557775,0.89195126,0.003753575113888286,0.0,0.5480696101985889,0.4570600215136127
7095,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,NECTIN3,CADM1,0.6037457,0.0,0.3643168,0.34101194,0.43995422,0.02896008,0.89266974,0.003666147765408809,0.0,0.061929618935787134,0.45739765002088817
4526,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,FGF2,SDC4,0.19644918,0.0,0.037142113,0.19579645,0.20327812,0.020601818,0.726447,0.0,1.0,1.0,0.45746381807799374
14417,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,ADAM17,ITGB1,1.0644972,0.0,0.5186412,0.35842893,0.3261976,0.015575095,0.9084538,0.0,1.0,1.0,0.4575126089378919
