,names,scores,logfoldchanges,pvals,pvals_adj
20969,ENSG00000287526,-0.16131787,-0.24744508,0.871843046098905,1.0
20970,LINC00243,-0.1613288,-0.36751562,0.871834445435561,1.0
20971,ENSG00000291022,-0.16133152,-0.6362947,0.8718322952720926,1.0
20972,CACNG6,-0.16133426,-0.21563183,0.8718301451095711,1.0
20973,SPOUT1,-0.16134244,-0.51654917,0.8718236946276895,1.0
20974,ZNF517,-0.16135609,-0.010583729,0.8718129438434958,1.0
20975,RPL9P7,-0.16138613,-0.1350547,0.8717892922016256,1.0
20976,ENSG00000250541,-0.16141343,-0.6382089,0.871767790808489,1.0
20977,LINC00927,-0.16142435,-0.6490327,0.8717591902777639,1.0
20978,ARL2,-0.16144073,-0.6464287,0.8717462895101044,1.0
20979,POLR1G,-0.16144346,-0.28594044,0.8717441393854778,1.0
20980,ENSG00000285599,-0.1614735,-0.6883939,0.8717204880771374,1.0
20981,ARMC5,-0.16150352,-0.13550405,0.8716968368834885,1.0
20982,SNORD13,-0.1615281,-0.6536895,0.871677485992189,1.0
20983,CA10,-0.1615472,-0.24960198,0.8716624353520532,1.0
20984,GPR19,-0.1615554,-0.71274513,0.8716559850919332,1.0
20985,RPL6P10,-0.16162091,-0.80318075,0.8716043833182687,1.0
20986,SNORD62B,-0.1616646,-0.78435385,0.8715699824393985,1.0
20987,LIN9,-0.16170008,0.11864328,0.8715420319041917,1.0
20988,ENSG00000290344,-0.161711,0.041983396,0.8715334317717824,1.0
20989,NPL,-0.16184206,-0.43028685,0.8714302313677862,1.0
20990,ENSG00000228596,-0.16191031,-1.0054615,0.8713764820241104,1.0
20991,ENSG00000290074,-0.16192943,-0.41691986,0.8713614323143112,1.0
20992,EFHC1,-0.16195673,0.13067022,0.8713399328096749,1.0
20993,LINC01691,-0.16202225,-0.10704802,0.8712883343864328,1.0
20994,ATP6V1E2,-0.16203317,-0.09521293,0.8712797347024761,1.0
20995,EPHA2-AS1,-0.16220516,-0.29247272,0.8711442916880223,1.0
20996,SMC6,-0.16235532,0.13826486,0.871026050875769,1.0
20997,ENSG00000253227,-0.16238809,-0.534148,0.8710002532633458,1.0
20998,ITPK1P1,-0.16242084,-0.92148596,0.8709744557881678,1.0
20999,ENSG00000272148,-0.16244268,-1.0367615,0.870957257547643,1.0
21000,SERPING1,-0.16244541,-0.30490708,0.8709551077718676,1.0
21001,ENSG00000268970,-0.16244815,-1.0717255,0.8709529579970455,1.0
21002,PDCD2L,-0.16245088,-0.2209705,0.8709508082231769,1.0
21003,ZNF225-AS1,-0.1624536,-0.25998726,0.8709486584502618,1.0
21004,TEX26-AS1,-0.16245908,-0.9865077,0.8709443589072918,1.0
21005,GRIK3,-0.16246453,-1.1989913,0.870940059368136,1.0
21006,COL20A1,-0.1624809,-0.94676095,0.8709271607735536,1.0
21007,ENSG00000266976,-0.16249183,-1.1387948,0.8709185617295708,1.0
21008,ENSG00000238031,-0.16253005,-1.2504486,0.8708884651958019,1.0
21009,ADAT3,-0.16253552,-1.2629926,0.8708841657062392,1.0
21010,ERVV-2,-0.16254097,-1.2595128,0.8708798662204922,1.0
21011,C22orf31,-0.16254643,-0.39986542,0.8708755667385611,1.0
21012,TRIM40,-0.1625519,-1.1703116,0.8708712672604461,1.0
21013,DDX18P5,-0.1625519,-1.2845805,0.8708712672604461,1.0
21014,EIF4EBP3,-0.16255735,-1.303438,0.870866967786147,1.0
21015,ENSG00000253880,-0.16256282,-0.1046433,0.8708626683156643,1.0
21016,TSC22D1-AS1,-0.16256827,-1.3695413,0.8708583688489978,1.0
21017,ENSG00000260310,-0.16257374,-1.1419226,0.870854069386148,1.0
21018,ERFL,-0.1625792,-1.2589277,0.8708497699271146,1.0
21019,ENSG00000236364,-0.16258192,-0.11336732,0.8708476201990292,1.0
21020,GNAQP1,-0.16259557,-1.3472348,0.8708368715729156,1.0
21021,FGD2,-0.16260104,-1.2685891,0.8708325721291499,1.0
21022,PDE6B,-0.16261196,-0.16850916,0.8708239732530705,1.0
21023,ENSG00000260316,-0.16262014,-0.004719297,0.8708175241060316,1.0
21024,BEND6,-0.16263379,-0.21099164,0.8708067755467224,1.0
21025,PPARGC1A,-0.16264199,-0.12370942,0.8708003264225905,1.0
21026,TBCAP1,-0.16264471,-1.4539362,0.8707981767164557,1.0
21027,ENSG00000285471,-0.1627512,0.01766187,0.8707143389219048,1.0
21028,CALCR,-0.16275938,-0.4394424,0.870707889920949,1.0
21029,ENSG00000237529,-0.16283582,-0.10087412,0.8706476996599819,1.0
21030,MIR1302-9HG,-0.16286312,-0.26282886,0.8706262033197636,1.0
21031,ENSG00000237961,-0.16286312,-0.50557625,0.8706262033197636,1.0
21032,ENSG00000213777,-0.16294503,-0.51233006,0.8705617148726542,1.0
21033,SPACA9,-0.16301602,-0.22236669,0.8705058255813113,1.0
21034,ENSG00000267375,-0.1630597,-0.551627,0.8704714324926808,1.0
21035,ENSG00000266602,-0.16308427,0.04916582,0.8704520864879765,1.0
21036,TIGAR,-0.16313341,0.02929306,0.870413394711147,1.0
21037,ECHDC3,-0.1631416,-0.2781661,0.8704069461118294,1.0
21038,B4GALT4-AS1,-0.1631962,-0.6832055,0.8703639556699341,1.0
21039,LINC02362,-0.16326445,-0.03928234,0.8703102181562904,1.0
21040,BMS1P13,-0.16327265,-0.709262,0.8703037696948884,1.0
21041,ACAT1,-0.1633136,0.19379333,0.8702715275172368,1.0
21042,CCR9,-0.16338731,-0.8037359,0.8702134921408999,1.0
21043,F13A1,-0.16348833,0.19032794,0.8701339633160152,1.0
21044,ENSG00000286369,-0.16350743,-0.3390634,0.8701189174698382,1.0
21045,TIMM23B,-0.16351835,-0.044387575,0.8701103198645597,1.0
21046,ENSG00000290722,-0.16362484,-0.41010246,0.8700264940178274,1.0
21047,MILR1,-0.163775,-0.08863291,0.8699082805623473,1.0
21048,ENSG00000249112,-0.163775,-0.4410213,0.8699082805623473,1.0
21049,FAT3,-0.1637941,0.05060967,0.869893235421954,1.0
21050,SPTB,-0.16388966,0.09116532,0.8698180104265193,1.0
21051,BCCIP,-0.16389784,0.11234313,0.8698115626245734,1.0
21052,SLC16A4,-0.16391149,0.032624923,0.8698008163072314,1.0
21053,CFAP298-TCP10L,-0.16391696,-0.057211712,0.869796517787027,1.0
21054,ENSG00000254536,-0.16394153,0.05589935,0.8697771744937196,1.0
21055,ROPN1L,-0.16397703,-0.17554297,0.8697492343187283,1.0
21056,LINC01645,-0.16398248,-0.8516942,0.8697449358446998,1.0
21057,IFITM3P6,-0.16398521,-0.6848427,0.8697427866091288,1.0
21058,ENSG00000278842,-0.1639934,-0.7725673,0.8697363389081892,1.0
21059,DPYSL4,-0.16399886,-0.8473672,0.8697320404457074,1.0
21060,LINC02552,-0.16400433,-0.8367334,0.8697277419870748,1.0
21061,ENSG00000268764,-0.16401525,-0.82451344,0.8697191450813576,1.0
21062,ENSG00000258520,-0.16405892,-0.80004764,0.8696847576124804,1.0
21063,SCRN2,-0.1641026,-0.11852043,0.8696503703900379,1.0
21064,ABHD14A,-0.16414356,-0.31473544,0.8696181325928674,1.0
21065,LINC02408,-0.16416813,0.030941648,0.8695987900185785,1.0
21066,ENSG00000231236,-0.16417086,-0.38878906,0.8695966408484737,1.0
21067,OSCAR,-0.16420089,-1.0550413,0.8695730000408993,1.0
21068,NRTN,-0.16421181,0.11836878,0.8695644034125019,1.0
21069,KRT8P33,-0.16421454,-0.4039271,0.8695622542578112,1.0
21070,ENSG00000288729,-0.16426641,-1.1417968,0.8695214205017763,1.0
21071,NOVA2,-0.16427188,-0.32240555,0.8695171222319058,1.0
21072,PYDC2-AS1,-0.16428553,-0.1266339,0.869506376574097,1.0
21073,PNLIPRP3,-0.1643019,-0.43544903,0.8694934818165363,1.0
21074,DENND5B-AS1,-0.1643292,-0.13618024,0.8694719906310586,1.0
21075,TMBIM4,-0.16433194,-0.040235784,0.8694698415178135,1.0
21076,ANKRD11P2,-0.16450393,-0.47350532,0.8693344493278399,1.0
21077,CHST3,-0.1645285,-0.18804052,0.8693151078990411,1.0
21078,SYTL1,-0.16456673,-0.25939494,0.8692850213874409,1.0
21079,CCDC88A,-0.16464317,0.039104182,0.8692248489320173,1.0
21080,PEA15,-0.16484793,-0.007669201,0.8690636764441372,1.0
21081,NUP188,-0.16492711,0.09720242,0.8690013578735759,1.0
21082,TLR1,-0.16497898,-0.7025265,0.868960528906475,1.0
21083,UROS,-0.16498443,0.072307184,0.8689562311407881,1.0
21084,DYRK4,-0.16498443,0.06352023,0.8689562311407881,1.0
21085,LRRC7,-0.16501993,0.11019904,0.8689282957582013,1.0
21086,TMEM220-AS1,-0.16516736,-2.1087534,0.8688122582284025,1.0
21087,GOLGA2P2Y,-0.16517282,-2.5497978,0.8688079605963603,1.0
21088,RPL21P65,-0.16517282,-2.5872924,0.8688079605963603,1.0
21089,CUPIN1P,-0.16517828,-2.6098518,0.8688036629681942,1.0
21090,ENSG00000285544,-0.16517828,-2.6003256,0.8688036629681942,1.0
21091,TRIML1,-0.16518374,-2.5067723,0.8687993653439042,1.0
21092,ENSG00000287820,-0.16522196,-3.080067,0.8687692820824153,1.0
21093,PTH1R,-0.16522196,-3.1700046,0.8687692820824153,1.0
21094,ENSG00000235246,-0.16522196,-3.0504644,0.8687692820824153,1.0
21095,ADAD1,-0.16522741,-3.160149,0.8687649844891386,1.0
21096,ENSG00000281741,-0.16523288,-3.054553,0.8687606868997391,1.0
21097,CR2,-0.16523288,-3.1589897,0.8687606868997391,1.0
21098,ENSG00000283214,-0.1652438,-3.1651306,0.8687520917325722,1.0
21099,CUTALP,-0.16526291,0.0844708,0.8687370502273526,1.0
21100,GK-IT1,-0.1652711,-3.8880825,0.8687306038825151,1.0
21101,ENSG00000256452,-0.1652711,-3.4593084,0.8687306038825151,1.0
21102,CNPY2-AS1,-0.16529295,-0.13610236,0.8687134136722766,1.0
21103,ENSG00000285608,-0.16534755,-0.48790967,0.8686704384182078,1.0
21104,LINC02828,-0.16536392,-0.41271067,0.8686575459176407,1.0
21105,ENSG00000289504,-0.16539122,-0.6221785,0.8686360584943039,1.0
21106,PSME2P2,-0.16540214,-0.5929681,0.868627463552135,1.0
21107,C1QL3,-0.16547859,-0.5511463,0.8685672993917042,1.0
21108,ENSG00000261717,-0.16548951,-0.27650106,0.8685587045737618,1.0
21109,ENSG00000203565,-0.16550043,-0.18625951,0.8685501097713524,1.0
21110,TMEM114,-0.16553046,-0.20009679,0.8685264741448255,1.0
21111,GOLGA8O,-0.16558233,-0.2765461,0.8684856492484901,1.0
21112,PTGES3L-AARSD1,-0.16559872,-0.6409961,0.8684727572488079,1.0
21113,ENSG00000280434,-0.16559872,-0.6373338,0.8684727572488079,1.0
21114,HMGB1P23,-0.16563147,-0.67940396,0.8684469733543605,1.0
21115,ENSG00000286204,-0.16563694,-0.67492366,0.868442676052221,1.0
21116,ENSG00000261668,-0.16563694,-0.8221518,0.868442676052221,1.0
21117,ENSG00000290712,-0.16565332,-0.7709496,0.8684297841691226,1.0
21118,FAM133A,-0.1657516,-0.87244135,0.8683524336052819,1.0
21119,IL17B,-0.16575706,-0.81332445,0.8683481363886758,1.0
21120,ENSG00000261338,-0.16578983,-0.8524208,0.8683223531707186,1.0
21121,ENSG00000259959,-0.16584443,0.002256229,0.8682793814520076,1.0
21122,LINC00924,-0.16603553,-0.10863499,0.8681289835017363,1.0
21123,ENSG00000287453,-0.16607922,-0.20404528,0.8680946074972495,1.0
21124,LINC01499,-0.16619389,-0.01015586,0.8680043716721685,1.0
21125,MIR4527HG,-0.166314,-0.01861323,0.8679098407474125,1.0
21126,TMEM178B,-0.16640137,-0.089233905,0.8678410921700904,1.0
21127,CFAP418-AS1,-0.16658975,0.0942373,0.8676928564517875,1.0
21128,ENSG00000257953,-0.16668804,-1.3316778,0.8676155179233711,1.0
21129,ENSG00000239593,-0.16669896,-1.3254205,0.8676069248317448,1.0
21130,LINC00562,-0.16673718,-0.13370498,0.867576849134249,1.0
21131,ENSG00000261267,-0.16673718,-1.5268297,0.867576849134249,1.0
21132,DPYD,-0.16675083,0.10044031,0.8675661078601636,1.0
21133,ENSG00000280085,-0.16675903,-1.4149623,0.8675596631074483,1.0
21134,POTEB3,-0.1667754,-1.4199384,0.867546773628425,1.0
21135,ENSG00000255224,-0.16679178,-1.5976859,0.8675338841846145,1.0
21136,ENSG00000282386,-0.16680816,-1.7295504,0.8675209947760203,1.0
21137,ENSG00000262482,-0.16680816,-1.6985499,0.8675209947760203,1.0
21138,KRT18P16,-0.16681908,-1.7622646,0.8675124018565238,1.0
21139,RHOXF1P3,-0.16682181,0.038389377,0.8675102536290955,1.0
21140,ENSG00000266953,-0.16682181,-0.33129296,0.8675102536290955,1.0
21141,ENSG00000289202,-0.16682728,-0.4135028,0.8675059571771744,1.0
21142,RBMY2JP,-0.16684912,-0.3570187,0.8674887714086279,1.0
21143,ITGA8,-0.16686003,0.04377685,0.8674801785478394,1.0
21144,ENSG00000279862,-0.16686822,-1.8206257,0.8674737339125236,1.0
21145,ZNF562,-0.16693102,0.121913195,0.86742432533442,1.0
21146,PDCD6IP-DT,-0.16693102,-0.4410777,0.86742432533442,1.0
21147,LINC02484,-0.167002,-0.25341,0.8673684727828197,1.0
21148,CES4A,-0.1671112,-0.0015215697,0.8672825470732967,1.0
21149,ENSG00000289350,-0.16712213,-0.67287993,0.8672739545885723,1.0
21150,LINC01687,-0.1671549,0.11186162,0.8672481772284938,1.0
21151,TMX2P1,-0.16718765,-0.61927515,0.8672224000095783,1.0
21152,HSD17B1-AS1,-0.16720949,-0.6560642,0.8672052152754051,1.0
21153,PSMD9,-0.16723134,-0.1682651,0.867188030603991,1.0
21154,ZNF572,-0.16728593,-0.70795166,0.8671450692000786,1.0
21155,ZNF436,-0.16731323,-0.14979653,0.8671235886452714,1.0
21156,PIK3R5,-0.16745247,-0.3736238,0.8670140393423439,1.0
21157,ENSG00000286915,-0.16751254,-0.34820977,0.8669667835687176,1.0
21158,GLYCTK-AS1,-0.16752346,-0.30556428,0.8669581916609532,1.0
21159,WRAP73,-0.16755076,0.023458552,0.8669367119603122,1.0
21160,VPS9D1-AS1,-0.16758898,-0.19289191,0.8669066405444875,1.0
21161,PCBD1,-0.1676354,-0.015082074,0.866870125512808,1.0
21162,GRIN3A,-0.16769,-0.14685452,0.866827167015738,1.0
21163,STAT4,-0.16769546,-0.16864032,0.8668228711876627,1.0
21164,PDE6D,-0.16776098,0.11112368,0.8667713215576082,1.0
21165,TM2D2,-0.16787018,0.010091742,0.8666854067668273,1.0
21166,GREM2,-0.16791387,-0.032158278,0.8666510412914594,1.0
21167,JUND,-0.16792752,0.108675286,0.8666403021320968,1.0
21168,RABGEF1,-0.16801216,-0.26032734,0.866573719893587,1.0
21169,GORAB-AS1,-0.16811043,-0.15167136,0.8664963997725135,1.0
21170,ENSG00000280043,-0.16812135,-0.79752743,0.866487808726796,1.0
21171,MIR4422HG,-0.16813774,-0.14797442,0.8664749221877943,1.0
21172,DNAJC9-AS1,-0.1681432,-0.7641912,0.8664706266826808,1.0
21173,ENSG00000279254,-0.16821419,-0.8183729,0.8664147854751292,1.0
21174,ENSG00000270277,-0.1682251,-0.9982975,0.8664061945792946,1.0
21175,CPHL1P,-0.16823056,-0.9762124,0.8664018991372956,1.0
21176,ENSG00000290847,-0.16824694,-0.96103156,0.8663890128349734,1.0
21177,COX7CP1,-0.16824694,-1.0132289,0.8663890128349734,1.0
21178,ENSG00000272599,-0.16825786,-0.22132215,0.8663804219864888,1.0
21179,ENSG00000259080,-0.16826878,-1.1336665,0.8663718311537896,1.0
21180,ENSG00000280758,-0.16827424,-0.37562156,0.8663675357433598,1.0
21181,LINC00466,-0.16830154,-0.006086068,0.8663460587504139,1.0
21182,EBAG9P1,-0.16830154,-1.055665,0.8663460587504139,1.0
21183,ENSG00000260874,-0.16831246,-1.0855932,0.8663374679808661,1.0
21184,CDK5R2-AS1,-0.16832338,-1.007539,0.8663288772271086,1.0
21185,CBX5P1,-0.16835615,-1.1511319,0.8663031050605878,1.0
21186,ENSG00000272104,-0.16837525,-1.1630422,0.8662880713624276,1.0
21187,MIR548K,-0.16838345,-1.2353393,0.8662816283637388,1.0
21188,RHCG,-0.16841075,-1.2170167,0.8662601517656195,1.0
21189,ENSG00000230626,-0.16847081,-1.2355341,0.8662129035973636,1.0
21190,ENSG00000255520,-0.16850904,-0.45257342,0.8661828368301152,1.0
21191,LINC01162,-0.16851449,-0.31368822,0.8661785415934584,1.0
21192,LINC02699,-0.1685882,-0.4510832,0.8661205562854626,1.0
21193,ENSG00000234630,-0.16859093,-0.2513608,0.8661184086952993,1.0
21194,MOBP,-0.16860186,-1.6030871,0.8661098183445315,1.0
21195,MKRN5P,-0.1686592,-0.056843027,0.8660647192625163,1.0
21196,RNFT1,-0.16866738,-0.24413843,0.8660582765721101,1.0
21197,ENSG00000235415,-0.16878751,-0.32482886,0.8659637848022463,1.0
21198,WRN,-0.16880116,0.13003345,0.8659530472223269,1.0
21199,ENSG00000286561,-0.16881481,-0.59666765,0.8659423096671495,1.0
21200,TNS1,-0.1689322,0.08007016,0.8658499677142559,1.0
21201,KCNH7,-0.16899773,0.0038088642,0.8657984288158408,1.0
21202,ANKRD6,-0.16903868,-0.112968564,0.8657662172941264,1.0
21203,YIF1A,-0.16907418,0.0016702441,0.86573830082234,1.0
21204,GBP7,-0.16909875,-0.637649,0.8657189741323102,1.0
21205,ENSG00000228737,-0.16911785,-0.31809345,0.8657039423178035,1.0
21206,CDK15,-0.1691752,-0.16225381,0.8656588471658007,1.0
21207,PLAC8L1,-0.16940178,0.11287215,0.865480618228017,1.0
21208,CTSE,-0.16940452,-21.31615,0.8654784709331096,1.0
21209,ENSG00000273088,-0.16940452,-21.584335,0.8654784709331096,1.0
21210,ENSG00000286658,-0.16940452,-21.53286,0.8654784709331096,1.0
21211,ENSG00000287715,-0.16940452,-21.376307,0.8654784709331096,1.0
21212,SNX18P1Y,-0.16940452,-21.409567,0.8654784709331096,1.0
21213,GOLM2P1,-0.16940452,-21.547407,0.8654784709331096,1.0
21214,LATS2-AS1,-0.16940452,-21.355787,0.8654784709331096,1.0
21215,FERP1,-0.16940452,-21.290817,0.8654784709331096,1.0
21216,ENSG00000264243,-0.16940452,-21.438265,0.8654784709331096,1.0
21217,NCMAP-DT,-0.16951099,-0.47731426,0.8653947272065027,1.0
21218,PROX2,-0.16962838,-0.08618136,0.8653023961316991,1.0
21219,LRRC52-AS1,-0.16964477,-0.2940672,0.8652895128720598,1.0
21220,IL5RA,-0.16966388,-0.6222362,0.8652744824477298,1.0
21221,LINC01664,-0.16968572,-0.5569236,0.8652573048795998,1.0
21222,ENSG00000279467,-0.1697021,-0.7472547,0.8652444217452802,1.0
21223,BLK,-0.16975671,-0.67598003,0.8652014782228837,1.0
21224,GNAI1,-0.16975944,0.070392825,0.8651993310572116,1.0
21225,HPDL,-0.16978401,-0.7759857,0.8651800066109459,1.0
21226,LINC02558,-0.16978401,-0.05969779,0.8651800066109459,1.0
21227,CYP3A4,-0.16978946,-0.820062,0.865175712300501,1.0
21228,XGY1,-0.16980584,-0.18539035,0.8651628293930547,1.0
21229,ZNF615,-0.16984953,0.0469792,0.8651284751483972,1.0
21230,PPIAP53,-0.16986318,-0.29047102,0.8651177394992104,1.0
21231,ENSG00000280182,-0.16993143,-0.94260466,0.8650640616267126,1.0
21232,MIOS-DT,-0.1699833,-0.9816034,0.8650232668599774,1.0
21233,ENSG00000262660,-0.16999696,-0.98373973,0.8650125314548275,1.0
21234,ANKRD33B,-0.17005156,-0.23198324,0.864969590083369,1.0
21235,ENSG00000237312,-0.17012528,-0.44602454,0.8649116198643922,1.0
21236,COQ7,-0.17019625,-0.06426408,0.8648557973776431,1.0
21237,ENSG00000288080,-0.17028908,-0.4815755,0.8647827997587425,1.0
21238,ENSG00000255446,-0.17034368,-0.28379998,0.864739860521881,1.0
21239,GRM5,-0.17062216,-0.06646275,0.8645208766289609,1.0
21240,TRIM32,-0.17075047,-0.28203705,0.8644199757868112,1.0
21241,PRORP,-0.17081054,-0.34964603,0.8643727463648708,1.0
21242,ZNF385C,-0.17086513,0.094399646,0.8643298109472087,1.0
21243,CD4,-0.17089517,-0.0659133,0.8643061966382304,1.0
21244,CRMP1,-0.17090335,-0.09674773,0.864299756393178,1.0
21245,ARHGDIB,-0.170917,-1.9263426,0.8642890226714574,1.0
21246,ENSG00000270257,-0.170917,-1.7335507,0.8642890226714574,1.0
21247,WBP1,-0.17093612,-0.04938057,0.8642739955031213,1.0
21248,SLC25A47,-0.1709443,-2.079249,0.8642675553031474,1.0
21249,ENSG00000262837,-0.1709443,-1.8371873,0.8642675553031474,1.0
21250,JHY,-0.17095523,-0.08081613,0.8642589683838751,1.0
21251,RNU6-1318P,-0.17095523,-2.1212206,0.8642589683838751,1.0
21252,ENSG00000268742,-0.1709607,-1.9595958,0.8642546749302505,1.0
21253,ENSG00000277287,-0.17097162,-2.0585794,0.8642460880350253,1.0
21254,DBIL5P2,-0.17097162,-2.031776,0.8642460880350253,1.0
21255,ENSG00000242737,-0.17098252,-2.04465,0.8642375011558325,1.0
21256,LINC01338,-0.170988,-0.40928805,0.8642332077222488,1.0
21257,MYH13,-0.17099892,-0.17773001,0.8642246208671067,1.0
21258,MYG1,-0.17099892,-2.1204221,0.8642246208671067,1.0
21259,VEZTP1,-0.17099892,-2.0645697,0.8642246208671067,1.0
21260,LDHAL6B,-0.17100984,-2.3077233,0.8642160340279998,1.0
21261,ENSG00000230325,-0.17103167,-2.3823085,0.8641988603978951,1.0
21262,ENSG00000251803,-0.17110811,-2.922748,0.8641387531977784,1.0
21263,ZNF501,-0.17113543,-0.52816,0.8641172865311105,1.0
21264,ENSG00000203279,-0.17119002,-0.59077156,0.8640743534986803,1.0
21265,LINC01992,-0.17127739,-0.57070094,0.8640056614815707,1.0
21266,LINC02096,-0.17131561,-0.6538815,0.8639756090472707,1.0
21267,AHCYL2,-0.17141935,0.11768575,0.8638940391462377,1.0
21268,ENSG00000285791,-0.17144665,-0.73770005,0.863872573623873,1.0
21269,ENSG00000262248,-0.17147942,-0.7156494,0.8638468151296621,1.0
21270,ENSG00000289277,-0.17164868,-0.32676354,0.863713731882128,1.0
21271,GNGT1,-0.17169783,0.098842524,0.8636750955343377,1.0
21272,MYO3B,-0.17173605,0.10797327,0.8636450452669885,1.0
21273,BSG-AS1,-0.17185344,-0.27601218,0.8635527492507802,1.0
21274,SAYSD1,-0.17204455,-0.045274712,0.8634025039055091,1.0
21275,KCNU1,-0.17208004,-0.51175404,0.8633746017422615,1.0
21276,ENSG00000286282,-0.17227934,-0.14859894,0.863217923530178,1.0
21277,ENSG00000235672,-0.17235306,-0.9389867,0.8631599754169432,1.0
21278,ENSG00000287033,-0.17236124,-0.05015581,0.8631535367831344,1.0
21279,APOC1,-0.17236944,-1.0022289,0.8631470981584151,1.0
21280,LAIR1,-0.17241313,-1.0599661,0.8631127589801068,1.0
21281,SPNS2-AS1,-0.17244588,-1.2011116,0.8630870047660912,1.0
21282,ENSG00000248296,-0.17245135,-1.1470042,0.8630827124112338,1.0
21283,ENSG00000286316,-0.1724568,-1.1375065,0.8630784200604181,1.0
21284,ATP5MKP1,-0.1724568,-1.1662543,0.8630784200604181,1.0
21285,ENSG00000290901,-0.17247592,-1.2471944,0.8630633968643944,1.0
21286,HIGD1AP17,-0.1724841,-1.260702,0.8630569583669714,1.0
21287,LINC01494,-0.17248683,-0.40973392,0.8630548122031849,1.0
21288,CHRDL2,-0.17250048,-1.2876115,0.8630440813994129,1.0
21289,TEX43,-0.17250594,-1.2498765,0.8630397890849791,1.0
21290,MYBPC2,-0.17250594,-0.14316852,0.8630397890849791,1.0
21291,LINC02747,-0.17251687,-1.301127,0.8630312044682407,1.0
21292,AKAP17BP,-0.17252779,-1.3398132,0.8630226198676756,1.0
21293,CDC20-DT,-0.17255509,-1.4027096,0.8630011584370267,1.0
21294,ZNF711,-0.17256874,0.17315033,0.8629904277596153,1.0
21295,MIR6777,-0.17257693,-1.5522063,0.8629839893653017,1.0
21296,PTP4A1,-0.17258239,-1.3289645,0.8629796971074819,1.0
21297,RPS3AP39,-0.17259876,-1.4437349,0.8629668203582914,1.0
21298,ENSG00000273576,-0.17260969,-1.4524103,0.8629582358790567,1.0
21299,SLC35E1P1,-0.17260969,-0.4639425,0.8629582358790567,1.0
21300,USHBP1,-0.17266428,-1.5479537,0.8629153137256272,1.0
21301,ENSG00000286176,-0.17267248,-0.4302495,0.862908875437512,1.0
21302,ENSG00000286937,-0.1726834,-0.44168612,0.8629002910675225,1.0
21303,RPL21P60,-0.1727653,-0.45551956,0.8628359088086722,1.0
21304,ENSG00000236018,-0.17285267,-0.5169115,0.86276723540338,1.0
21305,PFN1P8,-0.17297825,-0.60603595,0.8626685192002438,1.0
21306,SRRD,-0.17309019,-0.33075148,0.8625805348266224,1.0
21307,COL4A5,-0.17311749,0.088972054,0.8625590754818503,1.0
21308,ADAM5,-0.17314753,-0.34451753,0.8625354703197459,1.0
21309,COPS8,-0.17315298,-0.013081906,0.8625311784852772,1.0
21310,ZNF445,-0.1731721,0.122686714,0.8625161570965926,1.0
21311,ENSG00000250999,-0.1732349,-0.23545492,0.8624668014552477,1.0
21312,ENSG00000239415,-0.1732458,-0.029598437,0.862458217920248,1.0
21313,ARID3BP1,-0.17326765,-0.804075,0.8624410508989683,1.0
21314,CHORDC1,-0.17329495,0.057039306,0.8624195922137277,1.0
21315,ERCC6L2,-0.17348605,0.09945912,0.8622693842606002,1.0
21316,ENSG00000287906,-0.17355159,-0.9222074,0.8622178855371103,1.0
21317,ENSG00000261654,-0.1737072,-0.6270309,0.862095578416277,1.0
21318,CCDC188BP,-0.17375635,-0.51523125,0.8620569558016971,1.0
21319,ANKRD23,-0.17376727,-0.1304917,0.8620483730432401,1.0
21320,DOC2A,-0.17383006,-0.0459037,0.8619990224982099,1.0
21321,ENSG00000277634,-0.17392015,-0.78627783,0.8619282161354151,1.0
21322,TAFA4,-0.17392561,-0.8627477,0.8619239248763526,1.0
21323,MIR3651,-0.17395838,-0.83051693,0.8618981774075635,1.0
21324,RAI1-AS1,-0.17396383,-0.31808606,0.8618938861770308,1.0
21325,ENSG00000257509,-0.1739693,-0.82286143,0.8618895949505743,1.0
21326,CHST6,-0.1739693,-0.8251015,0.8618895949505743,1.0
21327,FAM76A,-0.1739693,0.037468515,0.8618895949505743,1.0
21328,LINC02232,-0.1739693,-0.76396453,0.8618895949505743,1.0
21329,ENSG00000230472,-0.1739693,-0.86113137,0.8618895949505743,1.0
21330,ENSG00000286825,-0.1739966,-0.32452226,0.8618681388794388,1.0
21331,ENSG00000242009,-0.1740239,-0.883572,0.8618466829102265,1.0
21332,KBTBD11-AS1,-0.17403482,-0.9767302,0.8618381005510836,1.0
21333,ENSG00000291189,-0.17404574,-0.13196543,0.8618295182082518,1.0
21334,SRRM4,-0.17407304,-0.30760333,0.8618080624225405,1.0
21335,LINC02713,-0.17411126,-0.4167948,0.8617780244938519,1.0
21336,SLC46A1,-0.17414676,-0.3281617,0.8617501323104868,1.0
21337,SDHAF1,-0.17415494,-1.0964519,0.861743695677268,1.0
21338,LNCTAM34A,-0.17416586,-0.9172967,0.8617351135139248,1.0
21339,HMGB1P21,-0.17420408,-1.0233505,0.8617050760707747,1.0
21340,SLC15A5,-0.17423138,-1.2154186,0.8616836208766857,1.0
21341,RPL21P4,-0.17424503,-0.21337314,0.8616728933179114,1.0
21342,PHEX,-0.17424777,0.027473575,0.8616707478092184,1.0
21343,UBE2HP1,-0.17424777,-1.2724899,0.8616707478092184,1.0
21344,ENSG00000224738,-0.17425323,-0.22315787,0.8616664567948944,1.0
